,id,deviceid,speed,lead_speed,servertime,attributes
150,35328347,12,0.0,0.0,2018-04-01 14:03:08,"{""event"":35,""sat"":8,""hdop"":1.3,""odometer"":30646914,""runtime"":""21921771"",""status"":""0400"",""adc1"":5,""adc2"":8,""adc3"":0,""battery"":2583,""power"":1062,""eventData"":""00000001"",""fuel"":0.0,""distance"":19.29,""totalDistance"":3.062482048E7,""ip"":""119.160.65.3"",""motion"":false,""ignition"":true}"
151,35328349,191,0.0,0.0,2018-04-01 14:03:09,"{""event"":35,""sat"":10,""hdop"":0.8,""odometer"":26517415,""runtime"":""39377465"",""status"":""0000"",""adc1"":18,""adc2"":0,""adc3"":0,""battery"":2654,""power"":959,""distance"":0.0,""totalDistance"":1.111186483E7,""ip"":""43.245.8.23"",""motion"":false,""ignition"":false}"
152,35328351,53,0.0,0.0,2018-04-01 14:03:10,"{""event"":35,""sat"":11,""hdop"":0.7,""odometer"":9374512,""runtime"":""16405122"",""status"":""0000"",""adc1"":26,""adc2"":21,""adc3"":0,""battery"":2607,""power"":982,""eventData"":""00000001"",""fuel"":0.0,""distance"":2.28,""totalDistance"":9885469.42,""ip"":""119.160.65.150"",""motion"":false,""ignition"":false}"
153,35328352,73,0.0,0.0,2018-04-01 14:03:10,"{""power"":24.54,""distance"":0.0,""totalDistance"":1.851736511E7,""ip"":""119.160.65.70"",""motion"":false,""ignition"":false}"
154,35328356,199,0.0,0.0,2018-04-01 14:03:12,"{""event"":35,""sat"":10,""hdop"":0.7,""odometer"":23974778,""runtime"":""67705021"",""status"":""0000"",""adc1"":8,""adc2"":0,""adc3"":0,""battery"":2647,""power"":906,""distance"":0.0,""totalDistance"":1254375.52,""ip"":""103.228.156.52"",""motion"":false,""ignition"":false}"
155,35328357,8,0.0,0.0,2018-04-01 14:03:13,"{""event"":35,""sat"":9,""hdop"":0.9,""odometer"":37678445,""runtime"":""47567488"",""status"":""0200"",""adc1"":13,""adc2"":13,""adc3"":0,""battery"":2633,""power"":956,""eventData"":""00000001"",""fuel"":0.0,""distance"":0.0,""totalDistance"":1.91592944E7,""ip"":""43.245.8.32"",""motion"":false,""ignition"":false}"
156,35328358,35,0.0,0.0,2018-04-01 14:03:13,"{""power"":12.23,""distance"":0.0,""totalDistance"":3.096609154E7,""ip"":""43.245.8.110"",""motion"":false,""ignition"":false}"
157,35328359,11,0.0,0.0,2018-04-01 14:03:14,"{""event"":35,""sat"":8,""hdop"":0.9,""odometer"":123262168,""runtime"":""61999703"",""status"":""0200"",""adc1"":0,""adc2"":752,""adc3"":0,""battery"":2614,""power"":955,""eventData"":""00000001"",""fuel"":24.23,""distance"":1.63,""totalDistance"":3.618457314E7,""ip"":""43.245.8.22"",""motion"":false,""ignition"":false}"
158,35328360,62,0.0,0.0,2018-04-01 14:03:15,"{""power"":13.22,""distance"":0.0,""totalDistance"":3.332407741E7,""ip"":""43.245.8.53"",""motion"":false,""ignition"":true}"
159,35328368,12,0.0,0.0,2018-04-01 14:03:18,"{""event"":11,""sat"":9,""hdop"":0.9,""odometer"":30646914,""runtime"":""21921781"",""status"":""0000"",""adc1"":6,""adc2"":8,""adc3"":0,""battery"":2581,""power"":1056,""fuel"":0.0,""distance"":2.16,""totalDistance"":3.062482264E7,""ip"":""119.160.65.3"",""motion"":false,""ignition"":false}"
160,35328371,188,0.0,0.0,2018-04-01 14:03:19,"{""event"":35,""sat"":10,""hdop"":0.8,""odometer"":27379147,""runtime"":""58846382"",""status"":""0000"",""adc1"":23,""adc2"":0,""adc3"":0,""battery"":2646,""power"":978,""distance"":0.0,""totalDistance"":5849132.31,""ip"":""43.245.8.41"",""motion"":false,""ignition"":false}"
161,35328373,182,0.0,0.0,2018-04-01 14:03:20,"{""event"":35,""sat"":10,""hdop"":1.3,""odometer"":33728764,""runtime"":""73166242"",""status"":""0000"",""adc1"":22,""adc2"":0,""adc3"":0,""battery"":2661,""power"":976,""distance"":0.0,""totalDistance"":5631159.31,""ip"":""43.245.8.10"",""motion"":false,""ignition"":false}"
162,35328375,20,0.0,0.0,2018-04-01 14:03:22,"{""status"":133,""ignition"":false,""charge"":true,""blocked"":true,""battery"":6,""rssi"":4,""distance"":0.0,""totalDistance"":1.362913552E7,""ip"":""43.245.8.115"",""motion"":false}"
163,35328378,283,0.0,0.0,2018-04-01 14:03:23,"{""event"":35,""sat"":10,""hdop"":1.2,""odometer"":1335655,""runtime"":""1140321"",""status"":""0000"",""adc1"":6,""adc2"":6,""adc3"":0,""battery"":2586,""power"":970,""eventData"":""00000001"",""fuel"":0.0,""distance"":0.59,""totalDistance"":2078944.11,""ip"":""103.228.156.8"",""motion"":false,""ignition"":false}"
164,35328384,198,0.0,0.0,2018-04-01 14:03:27,"{""event"":35,""sat"":11,""hdop"":0.7,""odometer"":43250034,""runtime"":""76347216"",""status"":""0000"",""adc1"":33,""adc2"":0,""adc3"":0,""battery"":2662,""power"":973,""distance"":0.0,""totalDistance"":9655096.05,""ip"":""103.228.156.86"",""motion"":false,""ignition"":false}"
165,35328385,28,0.0,0.0,2018-04-01 14:03:28,"{""power"":12.61,""distance"":0.0,""totalDistance"":2.988315131E7,""ip"":""43.245.8.27"",""motion"":false,""ignition"":false}"
166,35328386,24,0.0,0.0,2018-04-01 14:03:28,"{""power"":12.63,""distance"":0.0,""totalDistance"":1.914308881E7,""ip"":""43.245.8.84"",""motion"":false,""ignition"":false}"
167,35328387,12,0.0,0.0,2018-04-01 14:03:28,"{""event"":35,""sat"":9,""hdop"":0.9,""odometer"":30646915,""runtime"":""21921791"",""status"":""0000"",""adc1"":5,""adc2"":8,""adc3"":0,""battery"":2583,""power"":1028,""eventData"":""00000001"",""fuel"":0.0,""distance"":2.4,""totalDistance"":3.062482504E7,""ip"":""119.160.65.3"",""motion"":false,""ignition"":false}"
168,35328388,189,0.0,0.0,2018-04-01 14:03:28,"{""event"":35,""sat"":0,""hdop"":2.0,""odometer"":36418859,""runtime"":""67408875"",""status"":""0000"",""adc1"":18,""adc2"":0,""adc3"":0,""battery"":2663,""power"":982,""distance"":0.0,""totalDistance"":5767612.05,""ip"":""103.228.156.106"",""motion"":false,""ignition"":true}"
169,35328391,191,0.0,0.0,2018-04-01 14:03:30,"{""event"":35,""sat"":11,""hdop"":0.7,""odometer"":26517415,""runtime"":""39377485"",""status"":""0000"",""adc1"":18,""adc2"":0,""adc3"":0,""battery"":2654,""power"":959,""distance"":0.0,""totalDistance"":1.111186483E7,""ip"":""43.245.8.23"",""motion"":false,""ignition"":false}"
170,35328396,8,0.0,0.0,2018-04-01 14:03:32,"{""event"":35,""sat"":9,""hdop"":0.9,""odometer"":37678445,""runtime"":""47567508"",""status"":""0200"",""adc1"":13,""adc2"":13,""adc3"":0,""battery"":2636,""power"":956,""eventData"":""00000001"",""fuel"":0.0,""distance"":0.09,""totalDistance"":1.915929449E7,""ip"":""43.245.8.32"",""motion"":false,""ignition"":false}"
171,35328397,199,0.0,0.0,2018-04-01 14:03:32,"{""event"":35,""sat"":10,""hdop"":0.7,""odometer"":23974778,""runtime"":""67705041"",""status"":""0000"",""adc1"":8,""adc2"":0,""adc3"":0,""battery"":2647,""power"":905,""distance"":0.0,""totalDistance"":1254375.52,""ip"":""103.228.156.52"",""motion"":false,""ignition"":false}"
172,35328398,20,0.0,0.0,2018-04-01 14:03:33,"{""power"":12.63,""distance"":0.0,""totalDistance"":1.362913552E7,""ip"":""43.245.8.115"",""motion"":false,""ignition"":false}"
173,35328400,11,0.0,0.0,2018-04-01 14:03:34,"{""event"":35,""sat"":10,""hdop"":1.3,""odometer"":123262168,""runtime"":""61999723"",""status"":""0200"",""adc1"":0,""adc2"":752,""adc3"":0,""battery"":2614,""power"":955,""eventData"":""00000001"",""fuel"":24.24,""distance"":1.9,""totalDistance"":3.618457504E7,""ip"":""43.245.8.22"",""motion"":false,""ignition"":false}"
174,35328401,45,0.0,0.0,2018-04-01 14:03:35,"{""power"":12.89,""distance"":0.0,""totalDistance"":2.112244976E7,""ip"":""43.245.8.102"",""motion"":false,""ignition"":false}"
175,35328404,190,0.0,0.0,2018-04-01 14:03:37,"{""event"":35,""sat"":11,""hdop"":0.7,""odometer"":95995663,""runtime"":""74099722"",""status"":""0000"",""adc1"":10,""adc2"":0,""adc3"":0,""battery"":2619,""power"":991,""distance"":0.0,""totalDistance"":1.231472053E7,""ip"":""43.245.8.52"",""motion"":false,""ignition"":false}"
176,35328413,182,0.0,0.0,2018-04-01 14:03:40,"{""event"":35,""sat"":10,""hdop"":1.1,""odometer"":33728764,""runtime"":""73166262"",""status"":""0000"",""adc1"":22,""adc2"":0,""adc3"":0,""battery"":2661,""power"":977,""distance"":0.0,""totalDistance"":5631159.31,""ip"":""43.245.8.10"",""motion"":false,""ignition"":false}"
177,35328415,228,0.0,0.0,2018-04-01 14:03:42,"{""sat"":12,""status"":76,""ignition"":false,""charge"":true,""blocked"":false,""alarm"":""vibration"",""battery"":6,""rssi"":4,""distance"":0.0,""totalDistance"":4.16210479E7,""ip"":""119.160.96.23"",""motion"":false}"
178,35328418,283,0.0,0.0,2018-04-01 14:03:43,"{""event"":35,""sat"":10,""hdop"":1.0,""odometer"":1335655,""runtime"":""1140341"",""status"":""0000"",""adc1"":6,""adc2"":6,""adc3"":0,""battery"":2584,""power"":970,""eventData"":""00000001"",""fuel"":0.0,""distance"":1.7,""totalDistance"":2078945.81,""ip"":""103.228.156.8"",""motion"":false,""ignition"":false}"
179,35328419,49,0.0,0.0,2018-04-01 14:03:43,"{""status"":5,""ignition"":false,""charge"":true,""blocked"":false,""battery"":6,""rssi"":4,""distance"":0.0,""totalDistance"":9881271.26,""ip"":""119.160.65.165"",""motion"":false}"
180,35328424,49,0.0,0.0,2018-04-01 14:03:46,"{""power"":12.77,""distance"":0.0,""totalDistance"":9881271.26,""ip"":""119.160.65.165"",""motion"":false,""ignition"":false}"
181,35328433,198,0.0,0.0,2018-04-01 14:03:47,"{""event"":35,""sat"":11,""hdop"":0.8,""odometer"":43250034,""runtime"":""76347236"",""status"":""0000"",""adc1"":33,""adc2"":0,""adc3"":0,""battery"":2663,""power"":973,""distance"":0.0,""totalDistance"":9655096.05,""ip"":""103.228.156.86"",""motion"":false,""ignition"":false}"
182,35328435,74,0.0,0.0,2018-04-01 14:03:48,"{""power"":12.66,""distance"":0.0,""totalDistance"":4.541135277E7,""ip"":""119.160.65.121"",""motion"":false,""ignition"":false}"
183,35328436,12,0.0,0.0,2018-04-01 14:03:48,"{""event"":35,""sat"":7,""hdop"":1.5,""odometer"":30646915,""runtime"":""21921811"",""status"":""0000"",""adc1"":6,""adc2"":8,""adc3"":0,""battery"":2582,""power"":1024,""eventData"":""00000001"",""fuel"":0.0,""distance"":1.88,""totalDistance"":3.062482692E7,""ip"":""119.160.65.3"",""motion"":false,""ignition"":false}"
184,35328440,191,0.0,0.0,2018-04-01 14:03:50,"{""event"":35,""sat"":11,""hdop"":0.7,""odometer"":26517415,""runtime"":""39377505"",""status"":""0000"",""adc1"":18,""adc2"":0,""adc3"":0,""battery"":2655,""power"":959,""distance"":0.0,""totalDistance"":1.111186483E7,""ip"":""43.245.8.23"",""motion"":false,""ignition"":false}"
185,35328442,8,0.0,0.0,2018-04-01 14:03:52,"{""event"":35,""sat"":9,""hdop"":0.9,""odometer"":37678445,""runtime"":""47567528"",""status"":""0200"",""adc1"":15,""adc2"":13,""adc3"":0,""battery"":2637,""power"":956,""eventData"":""00000001"",""fuel"":0.0,""distance"":0.51,""totalDistance"":1.9159295E7,""ip"":""43.245.8.32"",""motion"":false,""ignition"":false}"
186,35328443,185,0.0,0.0,2018-04-01 14:03:52,"{""event"":35,""sat"":10,""hdop"":1.1,""odometer"":17421879,""runtime"":""57176361"",""status"":""0000"",""adc1"":49,""adc2"":0,""adc3"":0,""battery"":2661,""power"":950,""distance"":0.0,""totalDistance"":4570059.58,""ip"":""103.228.156.83"",""motion"":false,""ignition"":false}"
187,35328444,199,0.0,0.0,2018-04-01 14:03:53,"{""event"":35,""sat"":11,""hdop"":0.7,""odometer"":23974778,""runtime"":""67705061"",""status"":""0000"",""adc1"":8,""adc2"":0,""adc3"":0,""battery"":2646,""power"":905,""distance"":0.0,""totalDistance"":1254375.52,""ip"":""103.228.156.52"",""motion"":false,""ignition"":false}"
188,35328449,11,0.0,0.0,2018-04-01 14:03:55,"{""event"":35,""sat"":10,""hdop"":0.8,""odometer"":123262168,""runtime"":""61999743"",""status"":""0200"",""adc1"":0,""adc2"":752,""adc3"":0,""battery"":2615,""power"":955,""eventData"":""00000001"",""fuel"":24.23,""distance"":0.62,""totalDistance"":3.618457566E7,""ip"":""43.245.8.22"",""motion"":false,""ignition"":false}"
189,35328450,33,0.0,0.0,2018-04-01 14:03:56,"{""power"":12.33,""distance"":0.0,""totalDistance"":2.755206891E7,""ip"":""103.228.156.108"",""motion"":false,""ignition"":false}"
190,35328458,194,0.0,0.0,2018-04-01 14:03:59,"{""event"":35,""sat"":10,""hdop"":0.8,""odometer"":66979163,""runtime"":""73879328"",""status"":""0000"",""adc1"":19,""adc2"":0,""adc3"":0,""battery"":2658,""power"":995,""distance"":0.0,""totalDistance"":1.48952669E7,""ip"":""43.245.8.25"",""motion"":false,""ignition"":false}"
191,35328460,182,0.0,0.0,2018-04-01 14:04:00,"{""event"":35,""sat"":10,""hdop"":1.3,""odometer"":33728764,""runtime"":""73166282"",""status"":""0000"",""adc1"":21,""adc2"":0,""adc3"":0,""battery"":2660,""power"":976,""distance"":0.0,""totalDistance"":5631159.31,""ip"":""43.245.8.10"",""motion"":false,""ignition"":false}"
192,35328461,37,0.0,0.0,2018-04-01 14:04:01,"{""power"":12.66,""distance"":0.0,""totalDistance"":2.701188953E7,""ip"":""43.245.8.112"",""motion"":false,""ignition"":false}"
193,35328462,72,0.0,0.0,2018-04-01 14:04:01,"{""power"":12.72,""distance"":0.0,""totalDistance"":1.601577531E7,""ip"":""43.245.8.103"",""motion"":false,""ignition"":false}"
194,35328463,12,0.0,0.0,2018-04-01 14:04:01,"{""event"":3,""sat"":10,""hdop"":0.9,""odometer"":30646915,""runtime"":""21921824"",""status"":""0400"",""adc1"":7,""adc2"":7,""adc3"":0,""battery"":2580,""power"":1017,""fuel"":0.0,""distance"":1.87,""totalDistance"":3.062482879E7,""ip"":""119.160.65.3"",""motion"":false,""ignition"":true}"
195,35328465,205,0.0,0.0,2018-04-01 14:04:02,"{""event"":35,""sat"":11,""hdop"":0.7,""odometer"":253972,""runtime"":""2033725"",""status"":""0000"",""adc1"":6,""adc2"":6,""adc3"":0,""battery"":2605,""power"":957,""eventData"":""00000001"",""fuel"":0.0,""distance"":3.12,""totalDistance"":575662.47,""ip"":""119.160.96.181"",""motion"":false,""ignition"":false}"
196,35328468,72,0.0,0.0,2018-04-01 14:04:03,"{""status"":5,""ignition"":false,""charge"":true,""blocked"":false,""battery"":6,""rssi"":4,""distance"":0.0,""totalDistance"":1.601577531E7,""ip"":""43.245.8.103"",""motion"":false}"
197,35328469,283,0.0,0.0,2018-04-01 14:04:04,"{""event"":35,""sat"":10,""hdop"":1.0,""odometer"":1335655,""runtime"":""1140361"",""status"":""0000"",""adc1"":8,""adc2"":6,""adc3"":0,""battery"":2581,""power"":970,""eventData"":""00000001"",""fuel"":0.0,""distance"":2.43,""totalDistance"":2078948.24,""ip"":""103.228.156.8"",""motion"":false,""ignition"":false}"
198,35328471,52,0.0,0.0,2018-04-01 14:04:04,"{""power"":12.63,""distance"":0.0,""totalDistance"":2.459935221E7,""ip"":""43.245.8.101"",""motion"":false,""ignition"":false}"
199,35328478,198,0.0,0.0,2018-04-01 14:04:07,"{""event"":35,""sat"":10,""hdop"":0.8,""odometer"":43250034,""runtime"":""76347256"",""status"":""0000"",""adc1"":33,""adc2"":0,""adc3"":0,""battery"":2663,""power"":973,""distance"":0.0,""totalDistance"":9655096.05,""ip"":""103.228.156.86"",""motion"":false,""ignition"":false}"
200,35328479,12,0.0,0.0,2018-04-01 14:04:08,"{""event"":35,""sat"":10,""hdop"":0.8,""odometer"":30646915,""runtime"":""21921831"",""status"":""0400"",""adc1"":7,""adc2"":8,""adc3"":0,""battery"":2582,""power"":979,""eventData"":""00000001"",""fuel"":0.0,""distance"":0.22,""totalDistance"":3.062482901E7,""ip"":""119.160.65.3"",""motion"":false,""ignition"":true}"
201,35328483,197,0.0,0.0,2018-04-01 14:04:09,"{""event"":35,""sat"":10,""hdop"":0.8,""odometer"":26278229,""runtime"":""73902003"",""status"":""0000"",""adc1"":13,""adc2"":0,""adc3"":0,""battery"":2653,""power"":1060,""distance"":14.48,""totalDistance"":6603021.26,""ip"":""43.245.8.103"",""motion"":false}"
202,35328484,191,0.0,0.0,2018-04-01 14:04:10,"{""event"":35,""sat"":10,""hdop"":1.1,""odometer"":26517415,""runtime"":""39377525"",""status"":""0000"",""adc1"":18,""adc2"":0,""adc3"":0,""battery"":2655,""power"":959,""distance"":0.0,""totalDistance"":1.111186483E7,""ip"":""43.245.8.23"",""motion"":false,""ignition"":false}"
203,35328487,62,0.0,0.0,2018-04-01 14:04:10,"{""status"":70,""ignition"":true,""charge"":true,""blocked"":false,""battery"":5,""rssi"":3,""distance"":0.0,""totalDistance"":3.332407741E7,""ip"":""43.245.8.53"",""motion"":false}"
204,35328489,12,0.0,0.0,2018-04-01 14:04:11,"{""event"":11,""sat"":10,""hdop"":0.8,""odometer"":30646915,""runtime"":""21921834"",""status"":""0000"",""adc1"":5,""adc2"":7,""adc3"":0,""battery"":2556,""power"":987,""fuel"":0.0,""distance"":0.19,""totalDistance"":3.06248292E7,""ip"":""119.160.65.3"",""motion"":false,""ignition"":false}"
205,35328493,8,0.0,0.0,2018-04-01 14:04:12,"{""event"":35,""sat"":9,""hdop"":0.9,""odometer"":37678445,""runtime"":""47567547"",""status"":""0200"",""adc1"":13,""adc2"":13,""adc3"":0,""battery"":2635,""power"":957,""eventData"":""00000001"",""fuel"":0.0,""distance"":0.72,""totalDistance"":1.915929572E7,""ip"":""43.245.8.32"",""motion"":false,""ignition"":false}"
206,35328494,199,0.0,0.0,2018-04-01 14:04:13,"{""event"":35,""sat"":10,""hdop"":0.7,""odometer"":23974778,""runtime"":""67705081"",""status"":""0000"",""adc1"":8,""adc2"":0,""adc3"":0,""battery"":2646,""power"":905,""distance"":0.0,""totalDistance"":1254375.52,""ip"":""103.228.156.52"",""motion"":false,""ignition"":false}"
207,35328497,11,0.0,0.0,2018-04-01 14:04:14,"{""event"":35,""sat"":10,""hdop"":0.9,""odometer"":123262168,""runtime"":""61999763"",""status"":""0200"",""adc1"":0,""adc2"":752,""adc3"":0,""battery"":2612,""power"":955,""eventData"":""00000001"",""fuel"":24.23,""distance"":1.1,""totalDistance"":3.618457676E7,""ip"":""43.245.8.22"",""motion"":false,""ignition"":false}"
208,35328505,12,0.0,0.0,2018-04-01 14:04:18,"{""event"":35,""sat"":10,""hdop"":0.8,""odometer"":30646915,""runtime"":""21921840"",""status"":""0000"",""adc1"":4,""adc2"":7,""adc3"":0,""battery"":2587,""power"":994,""eventData"":""00000001"",""fuel"":0.0,""distance"":0.48,""totalDistance"":3.062482968E7,""ip"":""119.160.65.3"",""motion"":false,""ignition"":false}"
209,35328511,182,0.0,0.0,2018-04-01 14:04:20,"{""event"":35,""sat"":10,""hdop"":1.3,""odometer"":33728764,""runtime"":""73166302"",""status"":""0000"",""adc1"":22,""adc2"":0,""adc3"":0,""battery"":2661,""power"":976,""distance"":0.0,""totalDistance"":5631159.31,""ip"":""43.245.8.10"",""motion"":false,""ignition"":false}"
210,35328514,283,0.0,0.0,2018-04-01 14:04:23,"{""event"":35,""sat"":9,""hdop"":1.1,""odometer"":1335655,""runtime"":""1140381"",""status"":""0000"",""adc1"":7,""adc2"":6,""adc3"":0,""battery"":2587,""power"":970,""eventData"":""00000001"",""fuel"":0.0,""distance"":2.94,""totalDistance"":2078951.18,""ip"":""103.228.156.8"",""motion"":false,""ignition"":false}"
211,35328517,33,0.0,0.0,2018-04-01 14:04:25,"{""status"":1,""ignition"":false,""charge"":false,""blocked"":false,""battery"":6,""rssi"":4,""distance"":0.0,""totalDistance"":2.755206891E7,""ip"":""103.228.156.108"",""motion"":false}"
212,35328522,198,0.0,0.0,2018-04-01 14:04:28,"{""event"":35,""sat"":10,""hdop"":0.8,""odometer"":43250034,""runtime"":""76347276"",""status"":""0000"",""adc1"":33,""adc2"":0,""adc3"":0,""battery"":2662,""power"":973,""distance"":0.0,""totalDistance"":9655096.05,""ip"":""103.228.156.86"",""motion"":false,""ignition"":false}"
213,35328530,191,0.0,0.0,2018-04-01 14:04:30,"{""event"":35,""sat"":11,""hdop"":1.1,""odometer"":26517415,""runtime"":""39377545"",""status"":""0000"",""adc1"":18,""adc2"":0,""adc3"":0,""battery"":2655,""power"":959,""distance"":0.0,""totalDistance"":1.111186483E7,""ip"":""43.245.8.23"",""motion"":false,""ignition"":false}"
214,35328531,8,0.0,0.0,2018-04-01 14:04:32,"{""event"":35,""sat"":9,""hdop"":0.9,""odometer"":37678445,""runtime"":""47567567"",""status"":""0200"",""adc1"":15,""adc2"":13,""adc3"":0,""battery"":2631,""power"":956,""eventData"":""00000001"",""fuel"":0.0,""distance"":0.64,""totalDistance"":1.915929636E7,""ip"":""43.245.8.32"",""motion"":false,""ignition"":false}"
215,35328533,199,0.0,0.0,2018-04-01 14:04:33,"{""event"":35,""sat"":10,""hdop"":0.7,""odometer"":23974778,""runtime"":""67705101"",""status"":""0000"",""adc1"":8,""adc2"":0,""adc3"":0,""battery"":2646,""power"":906,""distance"":0.0,""totalDistance"":1254375.52,""ip"":""103.228.156.52"",""motion"":false,""ignition"":false}"
216,35328536,11,0.0,0.0,2018-04-01 14:04:34,"{""event"":35,""sat"":10,""hdop"":0.8,""odometer"":123262168,""runtime"":""61999783"",""status"":""0200"",""adc1"":0,""adc2"":752,""adc3"":0,""battery"":2615,""power"":955,""eventData"":""00000001"",""fuel"":24.22,""distance"":1.8,""totalDistance"":3.618457856E7,""ip"":""43.245.8.22"",""motion"":false,""ignition"":false}"
217,35328537,190,0.0,0.0,2018-04-01 14:04:34,"{""event"":4,""sat"":11,""hdop"":0.7,""odometer"":95995663,""runtime"":""74099772"",""status"":""0800"",""adc1"":10,""adc2"":0,""adc3"":0,""battery"":2619,""power"":986,""distance"":0.0,""totalDistance"":1.231472053E7,""ip"":""43.245.8.52"",""motion"":false,""ignition"":true}"
218,35328545,12,0.0,0.0,2018-04-01 14:04:38,"{""event"":35,""sat"":10,""hdop"":0.8,""odometer"":30646915,""runtime"":""21921860"",""status"":""0000"",""adc1"":5,""adc2"":8,""adc3"":0,""battery"":2579,""power"":995,""eventData"":""00000001"",""fuel"":0.0,""distance"":0.86,""totalDistance"":3.062483054E7,""ip"":""119.160.65.3"",""motion"":false,""ignition"":false}"
219,35328552,37,0.0,0.0,2018-04-01 14:04:40,"{""status"":5,""ignition"":false,""charge"":true,""blocked"":false,""battery"":6,""rssi"":4,""distance"":0.0,""totalDistance"":2.701188953E7,""ip"":""43.245.8.112"",""motion"":false}"
220,35328554,182,0.0,0.0,2018-04-01 14:04:41,"{""event"":35,""sat"":10,""hdop"":1.3,""odometer"":33728764,""runtime"":""73166322"",""status"":""0000"",""adc1"":21,""adc2"":0,""adc3"":0,""battery"":2659,""power"":976,""distance"":0.0,""totalDistance"":5631159.31,""ip"":""43.245.8.10"",""motion"":false,""ignition"":false}"
221,35328556,283,0.0,0.0,2018-04-01 14:04:43,"{""event"":35,""sat"":9,""hdop"":1.1,""odometer"":1335655,""runtime"":""1140401"",""status"":""0000"",""adc1"":7,""adc2"":6,""adc3"":0,""battery"":2579,""power"":970,""eventData"":""00000001"",""fuel"":0.0,""distance"":0.88,""totalDistance"":2078952.06,""ip"":""103.228.156.8"",""motion"":false,""ignition"":false}"
